timestamp,event_type,duty_cycle_pct,tx_count,violations,memory_free_kb,memory_total_kb,memory_min_kb,memory_peak_kb,queue_enqueued,queue_dropped,queue_drop_rate_pct,queue_max_depth,packet_seq,packet_source,packet_hops,routing_table_entries,trickle_tx_count,trickle_suppressed,trickle_efficiency_pct,trickle_interval_s,raw_line
2025-10-27T15:15:10.977565,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:15:41.001589,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:16:02.859597,packet,,,,,,,,,,,,53,BB94,1,,,,,,RX: Seq=53 From=BB94 Hops=1 Value=10.80
2025-10-27T15:16:02.864594,packet,,,,,,,,,,,,53,BB94,1,,,,,,"GATEWAY: Packet 53 from BB94 received (hops=1, value=10.80)"
2025-10-27T15:16:11.002581,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:16:41.018677,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:17:02.957658,packet,,,,,,,,,,,,54,BB94,1,,,,,,RX: Seq=54 From=BB94 Hops=1 Value=58.71
2025-10-27T15:17:02.962677,packet,,,,,,,,,,,,54,BB94,1,,,,,,"GATEWAY: Packet 54 from BB94 received (hops=1, value=58.71)"
2025-10-27T15:17:11.051704,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:17:41.073805,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:18:02.773723,packet,,,,,,,,,,,,55,BB94,1,,,,,,RX: Seq=55 From=BB94 Hops=1 Value=31.14
2025-10-27T15:18:02.778765,packet,,,,,,,,,,,,55,BB94,1,,,,,,"GATEWAY: Packet 55 from BB94 received (hops=1, value=31.14)"
2025-10-27T15:18:11.076716,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:18:41.092894,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:19:03.066875,packet,,,,,,,,,,,,56,BB94,1,,,,,,RX: Seq=56 From=BB94 Hops=1 Value=47.64
2025-10-27T15:19:03.072844,packet,,,,,,,,,,,,56,BB94,1,,,,,,"GATEWAY: Packet 56 from BB94 received (hops=1, value=47.64)"
2025-10-27T15:19:11.126890,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:19:41.147934,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:20:03.528965,packet,,,,,,,,,,,,57,BB94,1,,,,,,RX: Seq=57 From=BB94 Hops=1 Value=97.25
2025-10-27T15:20:03.534905,packet,,,,,,,,,,,,57,BB94,1,,,,,,"GATEWAY: Packet 57 from BB94 received (hops=1, value=97.25)"
2025-10-27T15:20:11.147934,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:20:41.164016,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:21:03.538975,packet,,,,,,,,,,,,58,BB94,1,,,,,,RX: Seq=58 From=BB94 Hops=1 Value=38.31
2025-10-27T15:21:03.543994,packet,,,,,,,,,,,,58,BB94,1,,,,,,"GATEWAY: Packet 58 from BB94 received (hops=1, value=38.31)"
2025-10-27T15:21:11.188021,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:21:41.211020,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:22:02.908033,packet,,,,,,,,,,,,59,BB94,1,,,,,,RX: Seq=59 From=BB94 Hops=1 Value=18.87
2025-10-27T15:22:02.913065,packet,,,,,,,,,,,,59,BB94,1,,,,,,"GATEWAY: Packet 59 from BB94 received (hops=1, value=18.87)"
2025-10-27T15:22:11.214976,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:22:41.231106,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:23:03.057184,packet,,,,,,,,,,,,60,BB94,1,,,,,,RX: Seq=60 From=BB94 Hops=1 Value=51.87
2025-10-27T15:23:03.062147,packet,,,,,,,,,,,,60,BB94,1,,,,,,"GATEWAY: Packet 60 from BB94 received (hops=1, value=51.87)"
2025-10-27T15:23:11.264168,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:23:41.286176,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:24:03.509177,packet,,,,,,,,,,,,61,BB94,1,,,,,,RX: Seq=61 From=BB94 Hops=1 Value=13.79
2025-10-27T15:24:03.514234,packet,,,,,,,,,,,,61,BB94,1,,,,,,"GATEWAY: Packet 61 from BB94 received (hops=1, value=13.79)"
2025-10-27T15:24:11.319205,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:24:41.335260,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:25:02.907208,packet,,,,,,,,,,,,62,BB94,1,,,,,,RX: Seq=62 From=BB94 Hops=1 Value=95.50
2025-10-27T15:25:02.913185,packet,,,,,,,,,,,,62,BB94,1,,,,,,"GATEWAY: Packet 62 from BB94 received (hops=1, value=95.50)"
2025-10-27T15:25:11.360344,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:25:41.382344,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:26:03.366323,packet,,,,,,,,,,,,63,BB94,1,,,,,,RX: Seq=63 From=BB94 Hops=1 Value=50.13
2025-10-27T15:26:03.371342,packet,,,,,,,,,,,,63,BB94,1,,,,,,"GATEWAY: Packet 63 from BB94 received (hops=1, value=50.13)"
2025-10-27T15:26:11.388353,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:26:41.326254,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:27:02.701941,packet,,,,,,,,,,,,64,BB94,1,,,,,,RX: Seq=64 From=BB94 Hops=1 Value=62.34
2025-10-27T15:27:02.706840,packet,,,,,,,,,,,,64,BB94,1,,,,,,"GATEWAY: Packet 64 from BB94 received (hops=1, value=62.34)"
2025-10-27T15:27:11.359846,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:27:41.382411,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:28:03.322079,packet,,,,,,,,,,,,65,BB94,1,,,,,,RX: Seq=65 From=BB94 Hops=1 Value=73.47
2025-10-27T15:28:03.327033,packet,,,,,,,,,,,,65,BB94,1,,,,,,"GATEWAY: Packet 65 from BB94 received (hops=1, value=73.47)"
2025-10-27T15:28:11.386963,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:28:41.402466,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:29:03.183129,packet,,,,,,,,,,,,66,BB94,1,,,,,,RX: Seq=66 From=BB94 Hops=1 Value=21.30
2025-10-27T15:29:03.188162,packet,,,,,,,,,,,,66,BB94,1,,,,,,"GATEWAY: Packet 66 from BB94 received (hops=1, value=21.30)"
2025-10-27T15:29:11.430986,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:29:41.451590,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:30:03.089249,packet,,,,,,,,,,,,67,BB94,1,,,,,,RX: Seq=67 From=BB94 Hops=1 Value=40.57
2025-10-27T15:30:03.095239,packet,,,,,,,,,,,,67,BB94,1,,,,,,"GATEWAY: Packet 67 from BB94 received (hops=1, value=40.57)"
2025-10-27T15:30:11.476226,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:30:41.491652,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:31:03.337308,packet,,,,,,,,,,,,68,BB94,1,,,,,,RX: Seq=68 From=BB94 Hops=1 Value=78.26
2025-10-27T15:31:03.342325,packet,,,,,,,,,,,,68,BB94,1,,,,,,"GATEWAY: Packet 68 from BB94 received (hops=1, value=78.26)"
2025-10-27T15:31:11.523242,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:31:41.544823,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:32:03.000355,packet,,,,,,,,,,,,69,BB94,1,,,,,,RX: Seq=69 From=BB94 Hops=1 Value=3.97
2025-10-27T15:32:03.005346,packet,,,,,,,,,,,,69,BB94,1,,,,,,"GATEWAY: Packet 69 from BB94 received (hops=1, value=3.97)"
2025-10-27T15:32:11.552344,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:32:41.567869,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:33:03.384537,packet,,,,,,,,,,,,70,BB94,1,,,,,,RX: Seq=70 From=BB94 Hops=1 Value=8.93
2025-10-27T15:33:03.389551,packet,,,,,,,,,,,,70,BB94,1,,,,,,"GATEWAY: Packet 70 from BB94 received (hops=1, value=8.93)"
2025-10-27T15:33:11.590448,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:33:41.612024,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:34:02.945652,packet,,,,,,,,,,,,71,BB94,1,,,,,,RX: Seq=71 From=BB94 Hops=1 Value=88.38
2025-10-27T15:34:02.950639,packet,,,,,,,,,,,,71,BB94,1,,,,,,"GATEWAY: Packet 71 from BB94 received (hops=1, value=88.38)"
2025-10-27T15:34:11.616516,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
2025-10-27T15:34:41.632127,monitoring,0.0,0,0,324,383,324,59,,,,,,,,,,,,,"Memory: 324/383 KB free, Min: 324 KB, Peak: 59 KB"
